,deal_id,inep,deal_name,dominio,telefone,link_qedu,cidade,time_que_vai_atacar/está_atacando_a_lead,sistema_de_ensino,nível_de_crença,qualificação_socioeconômica,dominio_(url_do_site_da_escola),associated_company_id,associated_company,cidade_encontrada
149,1442729007,23065893,Colégio Batista Santos Dumont,https://www.batista.g12.br/,(85) 4008-2300,http://www.qedu.org.br/escola/61186-batista-santos-dumont-col/sobre,Fortaleza,FV,,D. Para puxar,Premium,,2835211978,Colégio Batista Santos Dumont,"FORTALEZA
 "
150,1442748763,31296139,Colégio Nesfa,https://www.nesfa.com.br/,(35) 3531-8208,http://www.qedu.org.br/escola/143050-colegio-nesfa-nucleo-educacional-sao-francisco-de-assis/sobre,São Sebastião do Paraíso,,,E. Orbitando,C/D,,2835449770,Colégio Nesfa,"SÃO SEBASTIÃO DO PARAÍSO
 "
151,1442735532,15011070,Colégio Dom Amando,http://domamando.com.br/,(93) 2101-2085,https://www.qedu.org.br/escola/17152-colegio-dom-amando/censo-escolar,Santarém,,,X. Churn,A/B,,2835200388,Colégio Dom Amando,"SANTARÉM
 "
152,3601567902,15038688,Curso UP ENEM,https://sistemadeensinoequipe.com.br/belemcursosespecificos/,(91) 98822-7051,http://www.qedu.org.br/escola/17953-escola-de-aplicacao-da-ufpa/censo-escolar,Belém,,,X. Churn,C/D,,5007099297,Curso UP ENEM,"BELÉM
 "
153,3586558268,29201934,Colégio objetivo Simões Filho,https://www.educamaisbrasil.com.br/escolas/colegio-objetivo-simoes-filho,(71) 3045-0647,http://qedu.org.br/escola/125594-colegio-objetivo/sobre,Simões Filho,,,X. Churn,C/D,,4986132263,Colégio objetivo Simões Filho,"SIMÕES FILHO
 "
154,1442748595,33170355,Colégio Lider,https://www.facebook.com/liderprasempre/,(24) 2453-2278,http://www.qedu.org.br/escola/275081-colegio-lider/sobre,Valença,,,X. Churn,C/D,,2835416899,Colégio Lider,"VALENÇA
 "
155,5102507099,26187337,Colégio Convergente,https://colegioconvergente.com.br/,(81) 3622-1421,http://qedu.org.br/escola/287611-colegio-convergente/sobre,Carpina,FV,,D. Para puxar,C/D,,,,"CARPINA
 "
156,3252149392,,Yduqs,https://www.yduqs.com.br/,-,, ,,,,,,,, 
157,2951249010,,First Idiomas,http://www.firstidiomas.com/first/boituva.php,(15) 3316-5361,http://www.qedu.org.br/escola/186661-ceteb-centro-tecnologico-e-educacional-de-boituva/sobre,Boituva,,,D. Para puxar,C/D,,4488053967,First Idiomas,"BOITUVA
 "
158,2945705357,53014057,Máxima Centro de Estudos,https://www.facebook.com/maximacentrodeestudos/,(61) 3323-6992,http://www.qedu.org.br/escola/245778-colegio-ativo/sobre,Distrito Federal,,,D. Para puxar,C/D,,4482458336,Máxima Centro de Estudos,"BRASÍLIA
 "
159,2866710523,35139038,Escola Vila,https://www.escoladavila.com.br/,-,http://qedu.org.br/escola/212172-escola-da-vila/sobre, ,,,D. Para puxar,,,,,"SÃO PAULO
 "
160,2797836275,32040067,Associação Educacional do Espírito Santo,https://www.econodata.com.br/lista-empresas/ESPIRITO-SANTO/VITORIA/A/14179119000188-ASSOCIACAO-EDUCACIONAL-DO-ESPIRITO-SANTO-ASEES,-,http://www.qedu.org.br/escola/164975-eeem-colegio-estadual-do-espirito-santo/sobre,Vitória,,,D. Para puxar,C/D,,4320494380,Associação Educacional do Espírito Santo,"VITÓRIA
 "
161,2468912984,35422204,Colégio 24 de Maio,http://colegio24demaio.com.br/,-,http://www.qedu.org.br/escola/183117-colegio-24-de-maio/sobre,São Paulo,Conquista,,E. Orbitando,A/B,,4213175084,Colégio 24 de Maio,"SÃO PAULO
 "
162,2434197347,41063350,Colégio Sagrada Família -,https://pt-br.facebook.com/sagradapg,(42) 3027-8000,http://www.qedu.org.br/escola/225009-colegio-sagrada-familia/sobre,Ponta Grossa,,,D. Para puxar,Premium,,4170980102,Colégio Sagrada Família,"PONTA GROSSA
 "
163,2352125653,,Yuri Inspira,https://www.espn.com.br/video/clipe/_/id/6535337,-,, ,,,D. Para puxar,A/B,,,, 
164,2337591546,51066327,Centro de Educação Infantil Caminhos do Saber,https://www.facebook.com/ieicaminhosdosaber/,-,https://qedu.org.br/escola/270909-centro-municipal-de-educacao-infantil-caminho-do-saber, ,,,,,,,,"NOVO SANTO ANTÔNIO
 "
165,2337581423,41373405,Colégio Menino Jesus,https://www.colegio-meninojesus.com/,(41) 3675-7285,http://www.qedu.org.br/escola/238961-menino-jesus-c-ei-ef-m/sobre,Colombo,,,D. Para puxar,C/D,,,,"COLOMBO
 "
166,1786335757,33101612,Colégio Nogueira Mineiro,https://nogueiramineiro.g12.br/,(21) 2679-7621,http://www.qedu.org.br/escola/174421-centro-de-formacao-nogueira-mineiro/sobre, ,FV,,,,,,,"DUQUE DE CAXIAS
 "
167,1442766819,29256720,Colegio Nossa Senhora de Fátima,https://www.facebook.com/ensf.brumado/,(77) 3441-4236,http://www.qedu.org.br/escola/128756-escola-nossa-sra-de-fatima/sobre,Brumado,,,D. Para puxar,A/B,,2835210851,Colegio Nossa Senhora de Fátima,"BRUMADO
 "
168,1442735613,33104590,Instituto de Educação Santo Antônio,https://www.iesa-colegiodasirmas.com.br/,(21) 2765-9650,https://www.qedu.org.br/escola/171729-instituto-santo-antonio/censo-escolar,Nova Iguaçu,,,E. Orbitando,A/B,,2835200532,Instituto de Educação Santo Antônio,"NOVA IGUAÇU
 "
169,2829896309,35123092,Objetivo Cosmópolis,https://www.objetivocosmopolis.com.br/,(19) 3872-4302,http://www.qedu.org.br/escola/211838-escola-montessori/sobre,Cosmópolis,,,D. Para puxar,C/D,,4354685888,Objetivo Cosmópolis,"COSMÓPOLIS
 "
170,2008048779,29454379,Colegio Degiane Martins,https://degianemartins.com.br/,(71) 98828-5758,http://www.qedu.org.br/escola/266709-centro-educacional-dejeane-martins/sobre,Lauro de Freitas,,,E. Orbitando,C/D,,4516208193,Colégio Degiane Martins,"LAURO DE FREITAS
 "
171,1781052740,35165323,Centro de Ensino São José,http://www.cesaojose.com.br/,(11) 3735-9242,http://www.qedu.org.br/escola/200507-ce-sao-jose/sobre,São Paulo,,,E. Orbitando,A/B,,3256137309,Centro de Ensino São José,"SÃO PAULO
 "
172,1442755555,26171414,Educandário Jardim Piedade,http://www.educandariojardimpiedade.com/,(81) 3361-2438,http://www.qedu.org.br/escola/87944-educandario-jardim-piedade/sobre,Jaboatão Dos Guararapes,,,D. Para puxar,A/B,,2835211964,Educandário Jardim Piedade,"JABOATÃO DOS GUARARAPES
 "
173,1442748610,32040083,Colégio Salesiano Nossa Senhora da Vitória,http://www.salesiano.org.br/nsv/,(27) 3331-8500,http://www.qedu.org.br/escola/165069-colegio-salesiano-n-s-da-vitoria/sobre,Vitória,,,D. Para puxar,C/D,,2835200409,Colégio Salesiano Nossa Senhora da Vitória,"VITÓRIA
 "
174,1442719918,35105132,Colégio Santi,https://www.escolasanti.com.br/,(11) 3882-6600,http://www.qedu.org.br/escola/188878-escola-santi/sobre,São Paulo,,,E. Orbitando,A/B,,2834946996,Colégio Santi,"SÃO PAULO
 "
175,1442705126,35450522,Colégio Interação Itupeva,https://www.colegiointeracaoitupeva.com.br/,(11) 4496-1790,http://qedu.org.br/escola/263146-colegio-interacao/sobre,Itupeva,,,D. Para puxar,C/D,,2835420455,Colégio Interação Itupeva,"ITUPEVA
 "
176,1442379444,42080258,Colegio Sao Luiz,https://www.saoluiz.edu.br/,(47) 3351-1200,http://www.qedu.org.br/escola/224016-colegio-sao-luiz/sobre,Brusque,,,D. Para puxar,Premium,,2835212065,Colégio São Luiz,"BRUSQUE
 "
177,3652543386,29181003,Colégio interativo,https://www.melhorescola.com.br/escola/colegio-interativo-salvador,(71) 3230-0176,http://qedu.org.br/escola/125269-colegio-interativo/sobre,Salvador,FV,,E. Orbitando,C/D,,5046600541,Colégio interativo,"SALVADOR
 "
178,3576932379,35371117,Colégio Presbiteriano  Porto Feliz,https://pt-br.facebook.com/ColegioPresbiterianoFmcPortoFeliz,-,http://www.qedu.org.br/escola/207061-felipe-manoel-de-campos-reverendo-professor-colegio-presbiteriano/sobre,Porto Feliz,,,E. Orbitando,C/D,,4969891737,Colégio Presbiteriano  Porto Feliz,"PORTO FELIZ
 "
179,1442735866,31260941,Colegio Atenas,https://www.colegioatenas.net/,(38) 3671-3399,http://www.qedu.org.br/escola/139350-colegio-atenas/sobre,Paracatu,,,E. Orbitando,C/D,,2835439286,Colegio Atenas,"PARACATU
 "
180,1442722092,29615607,Centro Educacional Carpe Diem,http://educacaocarpediem.com.br/site/,(71) 3627-1786,http://qedu.org.br/escola/125491-centro-educacional-carpe-diem/sobre,Camaçari,,,E. Orbitando,C/D,,2835211833,Centro Educacional Carpe Diem,"CAMAÇARI
 "
181,1442715810,27218198,Colégio Santíssimo Senhor,http://santissimosenhor.com.br/,(82) 2126-4850,http://qedu.org.br/escola/103562-colegio-santissimo-senhor/sobre,Maceió,,,E. Orbitando,A/B,,2834947096,Colégio Santíssimo Senhor,"MACEIÓ
 "
182,1442766899,14007274,Instituto Sion,https://www.institutosion.com.br/,(95) 2121-3460,http://qedu.org.br/escola/264055-instituto-sion/sobre,Boa Vista,,,X. Churn,C/D,,2834947002,Instituto Sion,"BOA VISTA
 "
183,1442748581,53001281,Colégio Batista,https://www.cbbrasilia.com.br/,(61) 3242-1898,http://www.qedu.org.br/escola/242535-colegio-batista-de-brasilia/sobre,Brasília,FV,,D. Para puxar,A/B,,2835386907,Colégio Batista,"BRASÍLIA
 "
184,3421805980,29858780,Colégio Batista de Camamu,https://pt-br.facebook.com/colegiobatistadecamamu,(73) 3255-1007,http://www.qedu.org.br/escola/110797-colegio-batista-de-camamu/sobre,Camamu,,,E. Orbitando,C/D,,4842647267,Colégio Batista de Camamu,"CAMAMU
 "
185,1442735633,,Colégio Olimpo Araguaína,https://www.melhorescola.com.br/escola/17055164-colegio-olimpo,(63) 3414-0554,http://www.qedu.org.br/escola/272378-colegio-olimpo/sobre,Araguaína,,,X. Churn,,,2835449875,Colégio Olimpo Araguaína,"ARAGUAÍNA
 "
186,1442721942,42125901,Colégio Solução,https://colegiosolucao.com.br/,(48) 3224-1380,http://www.qedu.org.br/escola/217314-colegio-e-pre-vestibular-solucao-ltda-me/sobre,Florianópolis,,,E. Orbitando,C/D,,2835429591,Colégio Solução,"FLORIANÓPOLIS
 "
187,1442728960,50025759,Colégio General Osório,http://egocg.com.br/,(67) 3026-6240,http://qedu.org.br/escola/253895-eeiefm-general-osorio/sobre,Campo Grande,Conquista,,X. Churn,C/D,,4199450031,Colégio General Osório,"CAMPO GRANDE
 "
188,1442735588,31041262,Colégio Roberto Carneiro,https://www.colegiorobertocarneiro.com.br/,(37) 3222-5794,http://www.qedu.org.br/escola/137986-colegio-roberto-carneiro/sobre,Divinópolis,,,X. Churn,,,2835429808,Colégio Roberto Carneiro,"DIVINÓPOLIS
 "
189,3303722989,29446791,Colégio Sophia,http://www.colegiosophia.com.br/,(71) 3249-3860,http://qedu.org.br/escola/130431-colegio-sophia/sobre,Salvador,,,X. Churn,C/D,,4768222667,Colégio Sophia,"SALVADOR
 "
190,1447087984,41029380,Escola Santa Marta,https://www.escolasantamarta.com.br/,(43) 3258-1101,http://www.qedu.org.br/escola/237389-eeief-santa-marta/sobre,Ibiporã,,,E. Orbitando,C/D,,2835439307,Escola Santa Marta,"IBIPORÃ
 "
191,3304609909,26033917,Colégio Diocesano Dom Bosco,http://www.domboscopetrolina.com.br/,(87) 3861-0136,http://www.qedu.org.br/escola/90367-colegio-dom-bosco-matriz/sobre,Petrolina,,,X. Churn,C/D,,4769276862,Colégio Diocesano Dom Bosco,"PETROLINA
 "
192,1442722075,31074471,Colégio Metodista Granbery,http://colegio.granbery.edu.br/,(32) 2101-1800,http://qedu.org.br/escola/141144-colegio-metodista-granbery/sobre,Juiz de Fora,,,E. Orbitando,A/B,,2835457471,Colégio Metodista Granbery,"JUIZ DE FORA
 "
193,3084893486,,Colégio Conceito,https://www.facebook.com/sejaconceito/posts,(84) 2030-0101,http://www.qedu.org.br/escola/264846-cultural-colegio-e-curso/sobre,Rio Grande do Norte,,,E. Orbitando,C/D,,4597914090,Colégio Conceito,"NATAL
 "
194,1442715671,13026321,Centro Educacional Recanto Interativo,https://recantointerativo.com.br/,(92) 3645-1376,https://www.qedu.org.br/escola/5425-ce-recanto-da-crianca-interativo/sobre,Manaus,,,D. Para puxar,C/D,,2835452923,Centro Educacional Recanto Interativo,"MANAUS
 "
195,1442735810,23025255,Colégio Luciano Feijão,https://www.lucianofeijao.com.br/,(88) 3112-1000,http://www.qedu.org.br/escola/70139-ceb-e-profissional-professor-luciano-feijao/sobre,Sobral,,,E. Orbitando,C/D,,2835404261,Colégio Luciano Feijão,"SOBRAL
 "
196,1442705103,52033210,Colégio Agostiniano Nossa Senhora de Fátima,https://agostiniano.com/,(62) 3213-3022,http://qedu.org.br/escola/248450-colegio-agostiniano-ns-de-fatima/sobre,Goiânia,FV,,,Premium,,2834947027,Colégio Agostiniano Nossa Senhora de Fátima,"GOIÂNIA
 "
197,1447063129,35368040,Colégio Cristão Nova Vida,http://colegiocristaonovavida.com.br/,(11) 2229-7530,http://www.qedu.org.br/escola/207113-nova-vida-colegio-cristao/sobre,Guarulhos,,,,C/D,,2835211981,Colégio Cristão Nova Vida,"GUARULHOS
 "
198,1442748605,31240761,Colégio Equipe,https://pt-br.facebook.com/colegioequipekta/,(32) 3421-4960,http://www.qedu.org.br/escola/147698-colegio-cidade-de-cataguases/sobre,Cataguases,Conquista,,E. Orbitando,C/D,,2835439301,Colégio Equipe,"CATAGUASES
 "
199,1447075761,35304414,COLÉGIO PLUS,https://www.colegioplus.net/,(17) 3321-7575,http://qedu.org.br/escola/188240-colegio-plus-coc/sobre,Barretos,FV,,D. Para puxar,C/D,,2835211897,Colégio Plus,"BARRETOS
 "
200,1442729024,26179199,Colégio e Curso Menino Jesus/English Club,https://br.linkedin.com/in/amanda-seabra-0b68131ab,(81) 3241-1842,http://qedu.org.br/escola/85409-colegio-e-curso-menino-jesus/sobre,Olinda,,,D. Para puxar,C/D,,2835200519,Colégio e Curso Menino Jesus,"PAULISTA
 "
201,1442721756,31321133,Centro Universitário ETEP,https://www.etep.edu.br/,4020-2447,http://qedu.org.br/escola/151017-colegio-etep-escola-tecnica-de-passos/sobre,São José dos Campos,,,D. Para puxar,C/D,,2835210857,Centro Universitário ETEP,"PASSOS
 "
202,2718921735,35802190,Ápice Eleva,https://pt-br.facebook.com/apiceeleva/posts/,(11) 4586-0743,http://qedu.org.br/escola/194439-vinhedo-colegio-de/sobre,Vinhedo,,,E. Orbitando,C/D,,4241514542,Ápice Eleva Vinhedo,"VINHEDO
 "
203,2873334170,16027000,Colégio Equipe Macapá,https://www.melhorescola.com.br/escola/colegio-equipe-macapa-unidade-jesus-de-nazare,(96) 3222-2929,https://www.qedu.org.br/escola/24929-colegio-equipe-macapa/censo-escolar,Macapa,,,D. Para puxar,C/D,,2835200379,Colégio Equipe Macapá,"MACAPÁ
 "
204,1442727224,35137674,Colégio Ser Sorocaba,https://colegioser.com.br/,(15) 2101-0101,http://www.qedu.org.br/escola/188041-colegio-ser-sorocaba/censo-escolar,Sorocaba,FV,,0. Fechado,Premium,,2835420587,Colégio Ser Sorocaba,"SOROCABA
 "
205,2968310164,,Cursos YBR,https://querobolsa.com.br/idiomas/ybr-cursos,-,,Florianopolis,,,E. Orbitando,A/B,,4505527461,Cursos YBR,Florianopolis
206,2940698242,15038521,Colegio Santo Antonio,http://www.csanto.com.br/,(91) 3366-6262,http://www.qedu.org.br/escola/17951-colegio-santo-antonio/sobre,Belém,,,,C/D,,4477669869,Colegio Santo Antonio,"BELÉM
 "
207,2940715183,13026500,Colegio Santa Doroteia,http://www.santadoroteia.com/,(92) 3633-8040,https://www.qedu.org.br/escola/2743-colegio-santa-doroteia/censo-escolar,Manaus,,,,C/D,,4477249753,Colegio Santa Doroteia,"MANAUS
 "
208,1762496009,31213837,Colégio Otto,https://pt-br.facebook.com/ColegioOtto,(38) 3221-6887,https://www.qedu.org.br/escola/153705-colegio-otto/sobre,Montes Claros,,,,C/D,,3223548102,Colégio Otto,"MONTES CLAROS
 "
209,2935187240,26134499,Escola Monsenhor Jonas Menezes e Silva,https://www.educamaisbrasil.com.br/escolas/escola-monsenhor-jonas-menezes-e-silva,-,http://www.qedu.org.br/escola/94952-escola-monsenhor-jonas-menezes-e-silva/sobre,João Alfredo,,,D. Para puxar,C/D,,4472465664,Escola Monsenhor Jonas Menezes e Silva,"JOÃO ALFREDO
 "
210,2912687921,35304414,Colégio Plus,https://www.colegioplus.net/,(17) 3321-7575,http://qedu.org.br/escola/188240-colegio-plus-coc/sobre,Barretos,,,,C/D,,,,"BARRETOS
 "
211,1447082398,31007153,Colégio Sagrado Coracao De Maria,http://www.redesagradobh.com.br/,(31) 2105-0880,http://www.qedu.org.br/escola/160476-colegio-sagrado-coracao-de-maria/sobre,Belo Horizonte,,,E. Orbitando,A/B,,2835429722,Colégio Sagrado Coracao De Maria,"BELO HORIZONTE
 "
212,1447070830,31006327,Colégio Pitágoras Cidade Jardim,https://colegiopitagoras.com.br/,(31) 2111-2100,https://www.qedu.org.br/escola/135443-ji-colegio-pitagoras-cidade/sobre,Belo Horizonte,,,,C/D,,2834947074,Colégio Pitágoras Cidade Jardim,"BELO HORIZONTE
 "
213,1447088013,53014405,Escola Atual,https://www.escolatual.com.br/,(61) 3201-2033,https://www.qedu.org.br/escola/245783-escola-atual/censo-escolar,Brasília,,,,C/D,,2835452911,Escola Atual,"BRASÍLIA
 "
214,1442748509,31170534,Pirlimpimpim São Paschoall,http://www.ensinandoaviver.com.br/,(34) 3232-2412,http://www.qedu.org.br/escola/159296-centro-educacional-pirlimpimpim-sao-paschoall/censo-escolar,Uberlândia,Conquista,,X. Churn,C/D,,2835457554,Pirlimpimpim São Paschoall,"UBERLÂNDIA
 "
215,2954718749,33172315,Centro de Ensino e Cultura,https://www.melhorescola.com.br/escola/33172315-centro-de-ensino-e-cultura,-,https://www.qedu.org.br/escola/274914-centro-de-ensino-e-cultura/censo-escolar,Rio De Janeiro,,,E. Orbitando,C/D,,4492152864,Centro de Ensino e Cultura,"RIO DE JANEIRO
 "
216,1442766833,33202001,CEL Intercultural School,https://www.cel.com.br/,-,http://www.qedu.org.br/escola/165808-ce-nosso-fruto/sobre,Rio de Janeiro,,,X. Churn,A/B,,2835452818,CEL Intercultural School,"RIO DE JANEIRO
 "
217,2935200613,52054209,Colégio Filósofo,https://www.educamaisbrasil.com.br/escolas/colegio-filosofo-ltda,-,http://www.qedu.org.br/escola/243242-colegio-estadual-martins-borges/censo-escolar,Rio Verde,,,E. Orbitando,C/D,,4472519456,Colégio Filósofo,"RIO VERDE
 "
218,1442722099,33063834,Colégio Logosófico - RJ,https://rio.colegiologosofico.com.br/,(21) 2543-1138,https://www.qedu.org.br/escola/178733-colegio-logosofico-gonzalez-pecotche/censo-escolar,Rio de Janeiro,Conquista,,E. Orbitando,A/B,,2835211771,Colégio Logosófico,"RIO DE JANEIRO
 "
219,2945010345,27043851,Escola Conceição Lyra,https://www.educamaisbrasil.com.br/escolas/escola-conceicao-lyra,-,http://www.qedu.org.br/escola/103784-escola-conceicao-lyra/sobre,São Miguel Dos Campos,,,X. Churn,C/D,,4481445819,Escola Conceição Lyra,"SÃO MIGUEL DOS CAMPOS
 "
220,1442705089,35110899,Instituto de Educação Thereza Porto Marques,http://www.institutoportomarques.com.br/,(12) 3951-8569,http://www.qedu.org.br/escola/195136-ie-thereza-porto-marques/sobre,Jacareí,,,,A/B,,2835416945,Instituto de Educação Thereza Porto Marques,"JACAREÍ
 "
221,1887293593,35154684,Colégio Tema,http://www.colegiotema.com.br/,-,https://qedu.org.br/escola/198814-colegio-tema/censo-escolar, ,,,E. Orbitando,A/B,,3379743310,Colégio Tema,"SÃO PAULO
 "
222,1442766893,31006629,Centro Educacional Mineiro,http://colcem.com.br/,-,http://www.qedu.org.br/escola/142849-ce-mineiro/sobre,Belo Horizonte,,,E. Orbitando,A/B,,2835449774,Centro Educacional Mineiro,"BELO HORIZONTE
 "
223,1442766920,32083203,Colégio Pedacinho de Céu Souza Aguiar,https://www.portalceuaguiar.com.br/,(62) 3336-1466,http://www.qedu.org.br/escola/162383-umei-pedacinho-do-ceu/sobre,Alexânia,,,X. Churn,C/D,,2835429714,Colégio Pedacinho de Céu Souza Aguiar,"VILA VELHA
 "
224,2825625599,33143846,Colégio Eron,https://www.facebook.com/colegioeron/,(21) 2608-6539,http://www.qedu.org.br/escola/180213-colegio-niteroi/sobre,Niterói,,,D. Para puxar,C/D,,4355157700,Colégio Eron,"NITERÓI
 "
225,2935230465,50051806,Colégio Geração Resultados,https://www.melhorescola.com.br/escola/colegio-geracao-resultados,(67) 3361-2029,http://qedu.org.br/escola/255502-colegio-de-ensino-fundamental-nova-geracao/sobre,Campo Grande,,,E. Orbitando,C/D,,4472650549,Colégio Geração Resultados,"CAMPO GRANDE
 "
226,2912693934,32083203,Colégio Pedacinho de Céu Souza Aguiar,https://www.portalceuaguiar.com.br/,(62) 3336-1466,http://www.qedu.org.br/escola/162383-umei-pedacinho-do-ceu/sobre,Alexânia,,,,A/B,,2835429714,Colégio Pedacinho de Céu Souza Aguiar,"VILA VELHA
 "
227,2912680817,35150548,Colégio Novo Método,http://www.colegiometodomaua.com.br/,(11) 4514-6088,http://www.qedu.org.br/escola/190666-colegio-metodo/sobre,Mauá,,,D. Para puxar,C/D,,4450098851,Colégio Novo Método,"MAUÁ
 "
228,1442741381,35125441,Educativa Instituto de Educação e Cultura,https://www.educativa.com.br/,(16) 3363-7500,http://www.qedu.org.br/escola/192955-educativa-instituto-de-educacao-e-cultura/sobre,São Carlos,,,X. Churn,A/B,,2835470302,Educativa Instituto de Educação e Cultura,"SÃO CARLOS
 "
229,2786100750,33166900,Colégio e Curso Sei,https://sistemasei.com.br/,(21) 3449-8734,http://www.qedu.org.br/escola/267338-sei---sistema-de-ensino-interativo/sobre,Rio de Janeiro,FV,,D. Para puxar,C/D,,4308579270,Colégio e Curso Sei,"RIO DE JANEIRO
 "
230,2836663746,35468400,Colégio Carbonell,https://www.colegiocarbonell.com.br/,(11) 4962-5555,https://www.qedu.org.br/escola/268227-carbonell-colegio/censo-escolar,Guarulhos,,,E. Orbitando,A/B,,4365642831,Colégio Carbonell,"GUARULHOS
 "
231,1442735748,35137561,Colégio Saloni,https://www.colegiosaloni.com.br/,(12) 3922-8608,https://www.qedu.org.br/escola/186955-escola-carlos-saloni/censo-escolar,São José dos Campos,,,X. Churn,Desqualificada,,2835439194,Colégio Saloni,"SÃO JOSÉ DOS CAMPOS
 "
232,2887011474,42083915,Colégio La Salle Xanxerê,https://lasalle.edu.br/xanxere,(49) 3441-7800,http://www.qedu.org.br/escola/219490-colegio-la-salle/sobre,Xanxerê,,,X. Churn,A/B,,4421928790,Colégio La Salle Xanxerê,"XANXERÊ
 "
233,2855663320,33050880,Colégio Marechal Duque de Caxias,http://www.educacao.df.gov.br/comunicado-entrega-dos-historicos-escolares-do-colegio-marechal-duque-de-caxias/,(61) 3347-2285,https://webcache.googleusercontent.com/search?q=cache:TceIu6w14GgJ:https://www.qedu.org.br/escola/170138-em-brasilia+&cd=1&hl=pt-BR&ct=clnk&gl=br,Brasilia,,,E. Orbitando,C/D,,4384456684,Colégio Marechal Duque de Caxias,"DUQUE DE CAXIAS
 "
234,1442748484,35126792,COC Cecafe,https://www.coc.com.br/nossas-escolas/cecafe-centro-de-ensino-caminho-feliz,(17) 3631-1876,http://www.qedu.org.br/escola/185739-caminho-feliz-centro-de-ensino-cecaf/sobre,Santa Fé do Sul,,,E. Orbitando,A/B,,2835439409,COC Cecafe,"SANTA FÉ DO SUL
 "
235,1442721950,43069002,Colégio Dom Feliciano,https://colegiodomfeliciano.com.br/,(51) 3488-1400,http://qedu.org.br/escola/228011-colegio-dom-feliciano/sobre,Gravataí,Conquista,,X. Churn,A/B,,2835420465,Colégio Dom Feliciano,"GRAVATAÍ
 "
236,1442721724,33075530,Salesiano,http://salesianorm.com.br/,-,https://www.qedu.org.br/escola/169284-colegio-salesiano/censo-escolar,Rio de Janeiro,,,X. Churn,,,3248798723,Salesiano,"RIO DE JANEIRO
 "
237,1442729047,15118967,Colégio Impacto de Paragominas,https://pt-br.facebook.com/ColegioImpactoDeParagominas,(91) 3729-1021,http://www.qedu.org.br/escola/17719-colegio-impacto-de-paragominas/sobre,Paragominas,,,,,,2834947207,Colégio Impacto de Paragominas,"PARAGOMINAS
 "
238,2794927877,53001303,Escola Salesiana Brasília (Dom Bosco),https://bsb.escolasalesiana.com.br/,(61) 3224-5315,https://www.qedu.org.br/escola/242467-colegio-dom-bosco/censo-escolar,Brasília,Conquista,,D. Para puxar,A/B,,4319436993,Escola Salesiana Brasília (Dom Bosco),"BRASÍLIA
 "
239,1442755572,35135446,Colégio Piaget,https://piaget.g12.br/,(11) 2238-4600,https://www.qedu.org.br/escola/211699-colegio-piaget/censo-escolar,São Paulo,,,E. Orbitando,C/D,,2835404162,Colégio Piaget,"SÃO PAULO
 "
240,2838660804,35103548,FV Colégio São Luís,https://www.saoluis.org/,(11) 3138-9600,http://www.qedu.org.br/escola/190587-eeifm-sao-luis-colegio/sobre, ,,,,,,,,"SÃO PAULO
 "
241,2810828266,50031163,FV Colégio Classe A,https://colegioclassea.com.br/,-,http://www.qedu.org.br/escola/263568-colegio-classe-a/sobre, ,,,,,,,,"CAMPO GRANDE
 "
242,2810818289,35138575,FV Colégio Renovação,https://www.folhavitoria.com.br/geral/noticia/10/2015/musica-e-conhecimento-essa-dupla-tem-tudo-a-ver,-,http://qedu.org.br/escola/195212-colegio-renovacao/sobre, ,,,,,,,,"SÃO PAULO
 "
243,2810818046,31365130,FV Colegio Vila Mundo,http://www.colegiovilamundo.com.br/,(31) 3476-4639,http://qedu.org.br/escola/280917-colegio-vila-mundo/sobre, ,FV,,,,,,,"BELO HORIZONTE
 "
244,2810747991,35125623,FV Colégio Maximus,https://foursquare.com/v/escola-maximus/51a4c974498e46100b981da4,(11) 3091-3116,http://www.qedu.org.br/escola/183735-colegio-maximus/sobre, ,FV,,,,,,,"SANTO ANASTÁCIO
 "
245,2759544030,35144216,T Parthenon Colegio Unidade Ii,https://colegioparthenon.com.br/,(11) 2421-5588,http://www.qedu.org.br/escola/186935-t-parthenon-colegio-unidade-ii/sobre, ,,,,,,4280866891,T Parthenon Colegio Unidade Ii,"GUARULHOS
 "
246,2763448087,29380049,Colégio Jorge Amado,https://www.educamaisbrasil.com.br/escolas/colegio-jorge-amado,-,http://www.qedu.org.br/escola/125327-caic-centro-de-atencao-integral-a-crianca-jorge-amado/sobre,Itabuna,,,E. Orbitando,A/B,,4284198786,Colégio Jorge Amado,"ITABUNA
 "
247,1442748534,29371031,Colégio Santo Agostinho,https://cmsaipiau.com.br/,(73) 3531-3344,https://www.qedu.org.br/escola/111134-colegio-santo-agostinho/sobre,Ipiaú,,,E. Orbitando,C/D,,2835416968,Colégio Santo Agostinho,"IPIAÚ
 "
248,1442379509,35807503,Colégio Artur Ferreira,https://www.colegioarturferreira.com.br/,(11) 4656-3719,http://www.qedu.org.br/escola/208875-artur-ferreira-colegio-ef-e-pre-escola-conchinha/sobre,Santa Isabel,,,E. Orbitando,C/D,,2835439351,Colégio Artur Ferreira,"SANTA ISABEL
 "
249,4707338763,15096831,Colégio Atitude,https://pt-br.facebook.com/colegioatitudeoficial/,(91) 3781-1227,http://www.qedu.org.br/escola/22264-colegio-atitude/sobre,Cametá,,,D. Para puxar,C/D,,2835200520,Colégio Atitude,"CAMETÁ
 "
