place_id,name,formatted_address,website,formatted_phone_number,Inep,city,qedu_url,Sistema de Ensino
ChIJR-1DMZ7m3JQR7A8qkmke7cM,Escola SEB | Dom Bosco - Ahú,"R. Francisco de Paula Guimarães, 610 - Ahú, Curitiba - PR, 80540-040, Brazil",https://www.escolaseb.com.br/dombosco/colegio/unidade-ahu.html,(41) 3218-5600,41127781,"CURITIBA
 ",http://www.qedu.org.br/escola/235852-colegio-dom-bosco-ahu-educacao-infantil-ensino-fundamental-e-medio/sobre,Bilíngue;COC
ChIJ1cH6ASLk3JQRVsM8LtV2hO0,Colégio Integral,"Rua Alberto Folloni, 220 - Centro Cívico, Curitiba - PR, 80530-300, Brazil",http://www.colegiointegral.com.br/,(41) 3027-2744,41129881,"CURITIBA
 ",https://www.qedu.org.br/escola/221817-em-integral-col-educ-inf-ef/censo-escolar,
ChIJiTfHKbfj3JQRQacatyG3sDk,Educational Activity Center Tistu,"R. Eduardo Sprada, 250 - Campo Comprido, Curitiba - PR, 81220-000, Brazil",http://www.tistu.com.br/,(41) 3274-6800,41147405,"CURITIBA
 ",http://qedu.org.br/escola/226218-educ-tistu-iii-centro-de-atividade/sobre,
ChIJZXqYAHvk3JQRQ8iLKatAUP0,Sacred Heart of Jesus School,"Av. Iguaçu, 1550 - Água Verde, Curitiba - PR, 80250-190, Brazil",http://www.redesagradosul.com.br/,(41) 3112-9300,41133048,"CURITIBA
 ",https://www.qedu.org.br/escola/222971-colegio-sagrado-coracao-de-jesus/censo-escolar,Bilíngue
ChIJ9WOWrWLm3JQRhgFeEA6Zhb4,Colégio Positivo - Boa Vista,"R. Carlos de Campos, 1090 - Boa Vista, Curitiba - PR, 82560-430, Brazil",https://colegiopositivo.com.br/unidades/boa-vista/,(41) 3312-4000,41132599,"CURITIBA
 ",http://www.qedu.org.br/escola/212956-colegio-positivo-ensino-medio-sede/sobre,Bilíngue;Unesco
ChIJSbNzDkXj3JQRfmVR_vrWX3M,Escola Hunika,"R. Visc. do Serro Frio, 175 - Novo Mundo, Curitiba - PR, 81050-080, Brazil",http://www.hunika.com.br/,(41) 3248-6940,41387457,"CURITIBA
 ",http://www.qedu.org.br/escola/214669-hunika-e-ei-ef/sobre,
ChIJJzrK5Pzj3JQReXXquGCmy5g,School Vicentina Our Lady of Merces,"Av. Manoel Ribas, 1154 - Mercês, Curitiba - PR, 80810-000, Brazil",http://vicentinamerces.com.br/,(41) 3219-3050,41131606,"CURITIBA
 ",http://www.qedu.org.br/escola/221797-escola-vicentina-nossa-senhora-das-merces/sobre,
ChIJ5wnyCpDj3JQRLIXzBkOVIk0,Elite Musical - Curitiba,"Av. Sete de Setembro, 5978 - Batel, Curitiba - PR, 80240-001, Brazil",http://elitemusical.com.br/,,41127390,"CURITIBA
 ",https://www.qedu.org.br/escola/223730-escola-atuacao-ltda/censo-escolar,
ChIJfaZo97vj3JQR8EZE-7hGisw,Lumen Childhood Education,"R. José Naves da Cunha, 250 - Seminário, Curitiba - PR, 80310-080, Brazil",https://escolalumen.com.br/,(41) 3274-8888,41127390,"CURITIBA
 ",https://www.qedu.org.br/escola/223730-escola-atuacao-ltda/censo-escolar,
ChIJY67DNzbk3JQRZ4cbrErs-qA,Colégio Positivo - Jardim Ambiental,"R. Itupava, 985 - Hugo Lange, Curitiba - PR, 80040-455, Brazil",http://www.colegiopositivo.com.br/,(41) 3335-3535,41376943,"CURITIBA
 ",https://www.qedu.org.br/escola/235374-colegio-positivo-jardim-ambiental-educacao-infantil-ensino-fundamental-e-medio/censo-escolar,Bilíngue;Unesco
ChIJBSPxNTLj3JQRy38ZRqjmPVc,Sócrates Apoio Educacional,"Av. Visc. de Guarapuava, 5529 - Batel, Curitiba - PR, 80240-010, Brazil",http://www.socratesapoio.com.br/,(41) 99711-4696,, Curitiba ,,
ChIJL2T0Uq3k3JQR3PZx23IabrY,Christian Education Center Association Academic-Ceduca,"R. Maj. Vicente de Castro, 2575 - Fanny, Curitiba - PR, 81030-020, Brazil",http://www.ceduca.com.br/,(41) 3347-4307,41377460,"CURITIBA
 ",http://www.qedu.org.br/escola/236135-associacao-centro-de-educacao-crista-academica-ceduca/censo-escolar,
ChIJVeIK56Tj3JQRk--A4UuF-do,Escola Umbrella,"Jd. Los Angeles - R. Delegado Trindade, 278 - Santa Quiteria, Curitiba - PR, 80310-470, Brazil",http://www.umbrella.com.br/,(41) 3228-3099,41134206,"CURITIBA
 ",http://www.qedu.org.br/escola/226130-escola-umbrella/sobre,
ChIJsdyCDaPm3JQR6GQH5fkSHU8,Bom Jesus Divina Providência - Curitiba,"Rua Leônidas Vicente de Castro, 81 - Ahú, Curitiba - PR, 80540-340, Brazil",http://www.bomjesus.br/divina_curitiba/,(41) 3307-9797,42091403,"JARAGUÁ DO SUL
 ",http://www.qedu.org.br/escola/216881-colegio-bom-jesus-divina-providencia/sobre,Bilíngue;Google for Education
ChIJmfQigCHk3JQRtetU_AJ397Y,Stella Maris College,"R. Rocha Pombo, 792 - Juvevê, Curitiba - PR, 80530-290, Brazil",http://www.stellamaris.com.br/,(41) 3352-1202,35104644,"SÃO PAULO
 ",http://www.qedu.org.br/escola/197485-stella-maris-colegio-soc-instrucao-e-beneficencia/sobre,
ChIJMaITdvPl3JQRenqf8ApaONo,Escribam School Maranatha Baptist Crest,"Av. da Integração, 1530 - Bairro Alto, Curitiba - PR, 82840-290, Brazil",http://www.bilusco.com.br/,(41) 3367-4130,41128648,"CURITIBA
 ",https://www.qedu.org.br/escola/223739-colegio-batista-maranata/censo-escolar,
ChIJDwjIavrj3JQRZOS6Cw6rEIA,Centro de Educação Infantil Lunalua,"Rua Desembargador Isaías Bevilaqua, 892 - Mercês, Curitiba - PR, 80430-040, Brazil",,(41) 3016-7168,41131657,"CURITIBA
 ",http://www.qedu.org.br/escola/225273-colegio-nossa-senhora-do-rosario-educacao-infantil-ensino-fundamental-e-medio/sobre,
ChIJ4xgSQsfh3JQR7JBcuJuu74Q,Curso e Colégio Acesso - Santa Felicidade,"Av. Ver. Toaldo Túlio, 1930 - São Braz, Curitiba - PR, 82320-010, Brazil",http://www.cursoacesso.com.br/,(41) 3029-2868,41150120,"CURITIBA
 ",http://www.qedu.org.br/escola/271566-colegio-acesso-santa-felicidade---ensino-fundamental-e-medio/sobre,
ChIJn5zj1Wri3JQRIPSOfSK1zPY,Christian School of Curitiba,"R. João Dembinski, 921 - Cidade Industrial De Curitiba, Curitiba - PR, 81270-330, Brazil",http://www.escolacristadecuritiba.com.br/,(41) 3285-9308,41129890,"CURITIBA
 ",https://www.qedu.org.br/escola/212574-colegio-internacional-de-curitiba-educacao-infantil-ensino-fundamental-e-medio/censo-escolar,
ChIJpToQCObj3JQRjRnXBnXMNcg,Colegio San Angel - Little Angel Unit,"Rua Frederico Cantarelli, 520 - Bigorrilho, Curitiba - PR, 80710-240, Brazil",http://www.colegiosantoanjo.com.br/,(41) 3568-2202,41133072,"CURITIBA
 ",http://www.qedu.org.br/escola/225704-colegio-saint-germain-ltda/sobre,
ChIJo8mxvHTk3JQRR24R7_Vjreo,Curso Positivo - Unidade Vicente Machado,"Av. Vicente Machado, 317 - Centro, Curitiba - PR, 80420-010, Brazil",http://www.cursopositivo.com.br/,(41) 3232-4011,41355644,"CURITIBA
 ",http://www.qedu.org.br/escola/239177-colegio-positivo-ensino-medio-unidade-vicente-machado/sobre,Unesco
ChIJvwR_9ir73JQRgvChxCpK2NI,College Positive - Hauer,"Rua Anne Frank, 1.919 - Hauer, Curitiba - PR, 81610-020, Brazil",https://colegiopositivo.com.br/unidades/hauer/,(41) 3335-3535,41158750,"CURITIBA
 ",http://qedu.org.br/escola/287341-positivo-hauer-c-em/sobre,Bilíngue;Unesco
